item_id,brand,monthy_sale_trend_202511,monthy_sale_trend_202512,202512月销量,品牌
MLC1541802031,,,,0.0,TP-Link
MLC1541838067,,,,0.0,iCSee
MLC1541858651,,,,0.0,Genérica
MLC1541866459,,,,0.0,TP-Link
MLC1542146649,Dahua,1.0,0.0,0.0,Dahua
MLC1542482811,Hoso,0.0,0.0,0.0,Hoso
MLC1543422270,,0.0,0.0,0.0,Mini Cámara
MLC1543698239,,,,0.0,Jortan
MLC1543709237,,,,0.0,
MLC1543880059,,,,0.0,Ezviz
MLC1544132891,,0.0,0.0,,
MLC1544210925,,,,0.0,Ezviz
MLC1544236389,,,,0.0,Ezviz
MLC1544246855,,,,0.0,
MLC1544453401,Ezviz,3.0,0.0,0.0,Ezviz
MLC1544460241,Ezviz,2.0,0.0,,
MLC1544525017,,,,0.0,Gralf
MLC1544888923,,,,0.0,TP-Link
MLC1544919717,,,,2.0,Hongxing
MLC1545096717,,,,0.0,QP
MLC1545135295,,,,0.0,QP
MLC1545173179,,,,0.0,Lylu 5g
MLC1545343025,Dahua,0.0,0.0,0.0,Dahua
MLC1545343273,,,,0.0,Hikvision
MLC1545455309,,4.0,1.0,1.0,Hongxing
MLC1545549285,Wifi Smart Net Camera,0.0,0.0,0.0,Wifi Smart Net Camera
MLC1545654659,,1.0,0.0,0.0,Genérica
MLC1545719407,,0.0,0.0,0.0,Genérica
MLC1545796393,,1.0,0.0,0.0,Dahua
MLC1545799553,,,,0.0,Zeker
MLC1545807521,,,,0.0,Dahua
MLC1545868225,,6.0,2.0,2.0,Jortan
MLC1545899413,,0.0,0.0,0.0,Genérica
MLC1545964383,,0.0,1.0,,
MLC1546267485,SALE TODO,0.0,0.0,,
MLC1546654919,,0.0,0.0,,
MLC1546837971,,22.0,16.0,16.0,TP-Link
MLC1546879263,,0.0,3.0,3.0,TP-Link
MLC1546895865,TP-Link,34.0,8.0,8.0,TP-Link
MLC1547318720,,,,0.0,Jortan
MLC1547597821,,,,0.0,Gralf
MLC1548175629,,,,0.0,
MLC1548225241,,,,0.0,Dahua
MLC1548342177,Imou,0.0,0.0,,
MLC1548430183,,0.0,0.0,,
MLC1548686053,,,,0.0,Hongxing
MLC1548698235,,,,2.0,Hongxing
MLC1548747065,EshopAngie,2.0,2.0,2.0,EshopAngie
MLC1548770165,,,,0.0,Wi-Fi Smart Camera
MLC1548821697,,0.0,0.0,,
MLC1549053477,,0.0,0.0,,
MLC1549071171,,,,0.0,Shenzhen
MLC1549088515,,,,0.0,Casa Pagoda
MLC1549329107,,,,0.0,Genérica
MLC1549554203,,,,0.0,Hongxing
MLC1549633757,,0.0,0.0,0.0,Xiaomi
MLC1549666873,Xiaomi,0.0,2.0,2.0,Xiaomi
MLC1550265329,,,,0.0,Yoosee
MLC1550277749,,,,0.0,Smart Camera
MLC1550280209,,,,0.0,Yoosee
MLC1550309417,Betensh,2.0,2.0,0.0,Betensh
MLC1550312315,,1.0,0.0,0.0,Koizen
MLC1550960805,Dahua,0.0,0.0,,
MLC1551046009,,0.0,0.0,,
MLC1551543953,,,,0.0,V380 Pro
MLC1551640967,,0.0,0.0,,
MLC1551728530,,,,0.0,EPA
MLC1551793959,,,,0.0,TP-Link
MLC1551970327,Daewoo,0.0,0.0,,
MLC1552004961,TP-Link,6.0,14.0,13.0,TP-Link
MLC1552214810,Hikvision,0.0,0.0,,
MLC1552287713,Demasled,0.0,3.0,0.0,Demasled
MLC1552576890,,,,0.0,Dahua
MLC1552645333,,,,0.0,thek
MLC1552727919,,,,0.0,Nexxt
MLC1552729317,,0.0,0.0,,
MLC1552740789,,,,0.0,Eufy
MLC1552740791,,,,0.0,Eufy
MLC1552771658,,,,0.0,Ansjer
MLC1553015137,Betensh,3.0,0.0,0.0,Betensh
MLC1553046793,Betensh,2.0,4.0,4.0,Betensh
MLC1553060323,Tenda,5.0,0.0,,
MLC1553100339,,,,0.0,
MLC1553263347,,,,0.0,Qatar Shop
MLC1553614961,,,,0.0,Dahua
MLC1553861645,,,,0.0,Xiaomi
MLC1553868283,,,,0.0,
MLC1553928423,,0.0,0.0,,
MLC1553928897,2NLF,315.0,388.0,382.0,2NLF
MLC1554225003,,0.0,0.0,0.0,EPA
MLC1554261719,,,,0.0,Lylu 5g
MLC1554286557,,,,0.0,It-Blue
MLC1554737725,Movillano,5.0,0.0,0.0,Movillano
MLC1554737985,,,,0.0,Aqara
MLC1554762285,SmartVision,0.0,0.0,,
MLC1554762957,,,,0.0,Aqara
MLC1554776021,Hikvision,2.0,1.0,2.0,Hikvision
MLC1555192063,,,,0.0,Genérica
MLC1555215445,,1.0,0.0,0.0,EshopAngie
MLC1555215447,EshopAngie,0.0,0.0,6.0,EshopAngie
MLC1555311833,Tasbel,9.0,7.0,9.0,Tasbel
MLC1555496031,,,,0.0,Rozenberg
MLC1555497597,,9.0,16.0,13.0,Jortan
MLC1555498049,,0.0,2.0,2.0,Smart Home
MLC1555517797,,,,0.0,Eufy
MLC1555562239,,,,0.0,Genérica
MLC1555595623,,,,0.0,HFWVISION
MLC1555602304,Dahua,0.0,0.0,0.0,Dahua
MLC1555716091,,,,0.0,Generic
MLC1555780373,EshopAngie,4.0,2.0,2.0,EshopAngie
MLC1555807871,,,,0.0,Philco
MLC1555837375,,,,0.0,Xiaomi
MLC1555959487,ATSG,394.0,520.0,588.0,ATSG
MLC1556313435,Wifi Smart Net Camera,2.0,2.0,0.0,Wifi Smart Net Camera
MLC1556737308,,0.0,0.0,,
MLC1556922673,,,,0.0,Xiaomi
MLC1556922721,,,,0.0,Xiaomi
MLC1557078229,,,,0.0,Xiaomi
MLC1557079240,,,,0.0,DM
MLC1557172056,,,,0.0,Genérica
MLC1557173078,,,,0.0,EPA
MLC1557186252,,,,0.0,Genérica
MLC1557189180,,,,0.0,Camara
MLC1557189898,,,,0.0,Genérica
MLC1557198090,,,,0.0,Ezviz
MLC1557230023,,,,0.0,LICAR SPA
MLC1557242378,,,,0.0,Tasbel
MLC1557265140,,1.0,1.0,1.0,Tasbel
MLC1557797667,,0.0,0.0,0.0,BALUN X
MLC1557850875,,,,0.0,LICAR SPA
MLC1558120361,,,,0.0,JC
MLC1558167769,,,,0.0,LICAR SPA
MLC1558254757,,,,0.0,2NLF
MLC1558374971,,62.0,58.0,59.0,Genérica
MLC1558744991,,,,0.0,Generic
MLC1558836465,,,,0.0,Generic
MLC1559442779,,,,0.0,LICAR SPA
MLC1559787005,,,,1.0,TP-Link
MLC1559889061,,,,0.0,Maka
MLC1560191918,,0.0,0.0,0.0,OEM
MLC1560524107,,,,0.0,Imou
MLC1560536339,,,,0.0,Imou
MLC1560537043,,,,0.0,Imou
MLC1560609046,,0.0,0.0,0.0,Genérica
MLC1560627143,,,,0.0,Imou
MLC1560659400,,,,0.0,Wi-Fi Smart Camera
MLC1560899628,,,,0.0,Genérica
MLC1560940870,,,,0.0,Am Tecnology
MLC1560949852,,0.0,0.0,0.0,Genérica
MLC1560964322,,0.0,0.0,0.0,Antenas Chile
MLC1560978896,,,,0.0,Dahua
MLC1560987444,,,,0.0,Maka
MLC1560990476,,,,0.0,Dahua
MLC1561193723,thek,1.0,1.0,1.0,thek
MLC1561201081,Ezviz,1.0,1.0,2.0,Ezviz
MLC1562309703,,,,0.0,Ation
MLC1562360097,ATSG,35.0,22.0,22.0,ATSG
MLC1562484027,,,,0.0,Genérica
MLC1562854855,,,,0.0,Ation
MLC1563215623,,,,0.0,Eufy
MLC1563488949,,0.0,0.0,,
MLC1563503993,,,,0.0,Ezviz
MLC1564102867,Parub,0.0,0.0,,
MLC1564133382,,,,0.0,FTOYIN
MLC1564331917,,,,0.0,Genérica
MLC1564413177,,,,0.0,2NLF
MLC1564421825,,0.0,0.0,,
MLC1564834749,Hikvision,0.0,0.0,,
MLC1564856391,,0.0,0.0,,
MLC1565582879,,,,0.0,Jortan
MLC1565584705,Bisutime,0.0,0.0,,
MLC1565584801,Bisutime,0.0,0.0,,
MLC1565858699,Imou,0.0,7.0,7.0,Imou
MLC1565897343,,,,0.0,Genérica
MLC1566079795,,,,0.0,Imou
MLC1566081073,Imou,1.0,0.0,,
MLC1566139927,Imou,6.0,1.0,0.0,Imou
MLC1566223755,,,,0.0,Genérica
MLC1566275369,,,,0.0,Genérica
MLC1566354325,,,,0.0,ANMIVO
MLC1566383118,,,,0.0,Random Zone
MLC1566388489,,,,0.0,ANMIVO
MLC1566388973,2NLF,82.0,70.0,69.0,2NLF
MLC1566468595,Imou,129.0,18.0,29.0,Imou
MLC1566499079,,,,8.0,
MLC1566761087,,,,0.0,Adget
MLC1566836225,,,,0.0,Arlo
MLC1566847631,,,,0.0,Eufy
MLC1566857761,Sonoff,3.0,0.0,0.0,Sonoff
MLC1566874517,,,,0.0,Genérica
MLC1566901009,,,,0.0,Shaung.W
MLC1566911523,,,,0.0,Eufy
MLC1566929121,,1.0,0.0,1.0,Smart Camera
MLC1567083429,,,,0.0,Imou
MLC1567107909,,3.0,11.0,11.0,C18PROX-H
MLC1567164511,,,,0.0,Acalazyas
MLC1567259059,,,,0.0,Jortan
MLC1567299495,,,,0.0,Câmera Externa interna Wifi Jortan
MLC1567307427,,0.0,0.0,0.0,Hikvision
MLC1567637145,,0.0,0.0,0.0,Genérica
MLC1567727309,Generac,4.0,2.0,0.0,Generac
MLC1568096157,,0.0,0.0,,
MLC1568099721,,,,0.0,D-MOTICA
MLC1568343742,,,,0.0,Adkar
MLC1568344324,,,,0.0,Hikvision
MLC1568344336,,0.0,0.0,0.0,Hikvision
MLC1568394978,,,,0.0,Hikvision
MLC1568579845,,0.0,0.0,,
MLC1568658017,,,,0.0,Imilab
MLC1568658021,,,,0.0,Imilab
MLC1568670895,,,,0.0,Imilab
MLC1568683829,,1.0,0.0,0.0,Imilab
MLC1568709753,,,,0.0,Imilab
MLC1568709755,,,,0.0,Imilab
MLC1568722741,,7.0,3.0,3.0,Imilab
MLC1568735385,,2.0,0.0,0.0,Imilab
MLC1568761052,,,,0.0,Hikvision
MLC1568761062,,,,0.0,Hikvision
MLC1568762195,,,,0.0,Eufy
MLC1568775543,,,,0.0,Fuers
MLC1569126731,,0.0,0.0,0.0,IRM
MLC1569139155,,0.0,0.0,0.0,IRM
MLC1569202523,,,,0.0,Hikvision
MLC1569220356,,,,0.0,Dahua
MLC1569242616,,,,0.0,Xiaomi
MLC1569243678,,1.0,0.0,0.0,QP
MLC1569245928,,,,0.0,TP-Link
MLC1569363895,,,,0.0,Xiaomi
MLC1569503432,,,,0.0,Wifi Smart Net Camera
MLC1569562881,,,,0.0,Genbolt
MLC1569574319,Detector Movimiento,0.0,0.0,,
MLC1569793005,,0.0,0.0,0.0,Clicshop
MLC1569813509,Philco,0.0,0.0,,
MLC1569865085,,0.0,0.0,,
MLC1569872147,Philco,0.0,0.0,,
MLC1569875345,,0.0,0.0,,
MLC1569880177,,0.0,0.0,,
MLC1569925113,,10.0,5.0,5.0,Genérica
MLC1570002613,,,,0.0,Genérica
MLC1570006617,,0.0,0.0,0.0,Genérica
MLC1570067333,,0.0,4.0,4.0,Generic
MLC1570072519,,,,0.0,DM GTEC
MLC1570088693,,,,0.0,TP-Link
MLC1570404429,,,,0.0,Genérica
MLC1570475569,,,,0.0,Genérica
MLC1570476475,2NLF,1029.0,1043.0,1059.0,2NLF
MLC1570495003,,,,0.0,TP-Link
MLC1570536489,,0.0,3.0,3.0,Genérica
MLC1570536617,,,,0.0,Invyxr
MLC1570558455,,,,0.0,TP-Link
MLC1570651267,,0.0,0.0,0.0,Securo
MLC1570890005,,,,0.0,Genérica
MLC1570895219,,,,2.0,Zeker
MLC1570915379,,0.0,3.0,3.0,H D ptz
MLC1570918129,,12.0,9.0,9.0,Genérica
MLC1570940591,,1.0,0.0,0.0,Jortan
MLC1571027455,,,,0.0,Genérica
MLC1571089423,,0.0,0.0,0.0,Generic
MLC1571452453,,0.0,0.0,0.0,Genérica
MLC1571516115,TP-Link,0.0,0.0,,
MLC1571526059,TP-Link,0.0,0.0,,
MLC1571747562,,,,0.0,Dahua
MLC1571791805,Mlab,0.0,0.0,,
MLC1571825615,Ezviz,0.0,0.0,,
MLC1571837687,Ezviz,0.0,0.0,,
MLC1571860015,,0.0,3.0,3.0,Genérica
MLC1572038109,,,,0.0,Yoosee
MLC1572045141,Ezviz,0.0,0.0,0.0,Ezviz
MLC1572171237,,,,0.0,Dairu
MLC1572177965,,0.0,0.0,0.0,Lylu 5g
MLC1572197035,,,,0.0,Genérica
MLC1572212903,,,,0.0,Roro
MLC1572229751,,,,0.0,
MLC1572231069,,,,0.0,Wyze
MLC1572238879,Genérica,0.0,2.0,3.0,Genérica
MLC1572289665,,,,0.0,Securo
MLC1572388091,,,,0.0,Genérica
MLC1572402599,,,,0.0,Am Tecnology
MLC1572472371,,,,0.0,Genérica
MLC1572482957,,,,0.0,Ezviz
MLC1572802283,,0.0,0.0,,
MLC1572911917,TP-Link,0.0,0.0,2.0,TP-Link
MLC1573075649,,,,0.0,Sosafe
MLC1573076529,,0.0,0.0,,
MLC1573091063,,0.0,0.0,0.0,Camara
MLC1573099832,,,,0.0,Xiaomi
MLC1573116879,,,,0.0,Camara
MLC1573129867,,0.0,0.0,0.0,Camara
MLC1573140969,,,,0.0,Ip Cam
MLC1573153540,,,,0.0,D-Link
MLC1573163032,,,,0.0,Mini Cámara
MLC1573169513,,,,0.0,Genérica
MLC1573365195,,181.0,213.0,216.0,Yoosee
MLC1573391221,,0.0,0.0,0.0,Hikvision
MLC1573740277,KR STORE ONLINE,14.0,13.0,13.0,KR STORE ONLINE
MLC1574089635,,,,0.0,
MLC1574349385,,,,6.0,ATSG
MLC1574382367,,,,0.0,2NLF
MLC1574713539,,,,0.0,Ip Wi-fi
MLC1574790965,,,,0.0,FunPesca
MLC1574890201,,,,0.0,Hikvision
MLC1575326095,Yoosee,0.0,1.0,,
MLC1575564831,,,,0.0,ANMIVO
MLC1575605565,Clipshop,0.0,0.0,0.0,Clipshop
MLC1575682719,TP-Link,120.0,88.0,85.0,TP-Link
MLC1575721943,,0.0,1.0,1.0,TP-Link
MLC1575837361,Hikvision,3.0,0.0,1.0,Hikvision
MLC1575974577,,,,0.0,SecTec
MLC1575975317,,,,1.0,Genérica
MLC1575985671,,,,0.0,Yoosee
MLC1576024317,Dahua,1.0,0.0,3.0,Dahua
MLC1576162186,,,,0.0,QP
MLC1576174691,Jortan,0.0,0.0,,
MLC1576187575,Jortan,0.0,0.0,,
MLC1576205870,,,,0.0,
MLC1576212727,,,,0.0,Vision
MLC1576238167,Genérica,3.0,2.0,3.0,Genérica
MLC1576255131,,,,0.0,Tasbel
MLC1576932878,,,,1.0,Hikvision
MLC1576946819,Adget,1.0,0.0,0.0,Adget
MLC1576966018,,,,0.0,Camara
MLC1576974577,Dahua,1.0,3.0,3.0,Dahua
MLC1576977351,,,,0.0,Jerzou
MLC1577069723,,2.0,1.0,1.0,Rakrose
MLC1577088254,,,,0.0,Ezviz
MLC1577158239,Video Calling Smart,0.0,0.0,,
MLC1577199126,,,,0.0,Dahua
MLC1577248535,Jortan,0.0,0.0,1.0,Jortan
MLC1577295814,,0.0,0.0,0.0,Genérica
MLC1577313777,,,,0.0,Jortan
MLC1577352211,,2.0,0.0,0.0,D-Link
MLC1577499047,Reolink,5.0,5.0,5.0,Reolink
MLC1577636191,ATSG,70.0,34.0,33.0,ATSG
MLC1577638531,,,,0.0,
MLC1577815740,,0.0,0.0,0.0,Genérica
MLC1577994977,,0.0,0.0,2.0,Uniarch
MLC1578020427,,,,0.0,Uniarch
MLC1578150619,,0.0,0.0,0.0,Uniarch
MLC1578215477,,,,0.0,Rozenberg
MLC1578243265,,,,0.0,Mlab
MLC1578280619,,0.0,0.0,0.0,Rozenberg
MLC1578292419,Lylu 5g,0.0,0.0,2.0,Lylu 5g
MLC1578296359,,0.0,0.0,0.0,Casa Living
MLC1578422633,,,,0.0,Ezviz
MLC1578723551,,,,0.0,Genérica
MLC1578753871,,72.0,27.0,22.0,Supercenter
MLC1578773169,Imou,96.0,40.0,40.0,Imou
MLC1578773569,,0.0,0.0,0.0,Imou
MLC1578816679,,,,0.0,Ip Wi-fi irm
MLC1578850425,,,,0.0,Hikvision
MLC1578850811,,1.0,0.0,1.0,Hikvision
MLC1578944379,,0.0,0.0,0.0,Jortan
MLC1578945959,,,,0.0,2NLF
MLC1578955621,,,,0.0,Ip Wi-fi irm
MLC1578977881,,,,0.0,Genérica
MLC1579036369,,,,0.0,Adget
MLC1579064437,,0.0,0.0,0.0,Ezviz
MLC1579089385,,,,0.0,Ezviz
MLC1579115949,,0.0,0.0,,
MLC1579126877,Ezviz,0.0,0.0,0.0,Ezviz
MLC1579127423,Ezviz,0.0,0.0,,
MLC1579139299,,,,0.0,Ezviz
MLC1579139761,Ezviz,0.0,0.0,,
MLC1579154001,,0.0,0.0,0.0,Adget
MLC1579206837,,,,0.0,Securis
MLC1579257989,Tasbel,5.0,4.0,4.0,Tasbel
MLC1579316965,,0.0,0.0,0.0,UNV
MLC1579353927,,,,0.0,Adget
MLC1579380493,Hikvision,0.0,0.0,,
MLC1579387091,,,,0.0,Camara
MLC1579459498,,,,0.0,Saori
MLC1579557269,,2.0,2.0,2.0,Camara
MLC1579620707,,,,0.0,Reolink
MLC1579621797,Camara,0.0,0.0,0.0,Camara
MLC1579802889,,,,0.0,Genérica
MLC1579829101,,,,0.0,Hikvision
MLC1579836959,,,,0.0,2NLF
MLC1579945801,,,,0.0,Hikvision
MLC1579955103,,,,0.0,TP-Link
MLC1579968301,,0.0,0.0,0.0,Tasbel
MLC1579971761,,,,0.0,Hikvision
MLC1579971777,,,,0.0,Hikvision
MLC1579995823,,,,0.0,
MLC1579998087,,,,0.0,Camara
MLC1579998205,,,,0.0,Camara
MLC1580049783,,0.0,0.0,0.0,VIRTUALES
MLC1580061817,,,,0.0,Xiaomi
MLC1580077025,,5.0,9.0,2.0,ATSG
MLC1580097827,Dahua,0.0,0.0,,
MLC1580140039,,0.0,0.0,,
MLC1580185140,,,,0.0,Redlemon
MLC1580191443,,,,0.0,Xiaomi
MLC1580197886,,,,0.0,Dahua Technology
MLC1580205300,,,,0.0,Qihan
MLC1580386221,,,,0.0,2NLF
MLC1580398925,,,,0.0,2NLF
MLC1580445921,,0.0,0.0,0.0,Genérica
MLC1580445923,Genérica,0.0,0.0,,
MLC1580461747,,2.0,0.0,0.0,Xiaomi
MLC1580683711,,0.0,2.0,2.0,Genérica
MLC1580720119,,,,0.0,Nexxt
MLC1580803577,Jortan,12.0,7.0,7.0,Jortan
MLC1580852501,ANBERX,3.0,3.0,3.0,ANBERX
MLC1580942707,,,,0.0,
MLC1580942933,,,,0.0,Xiaomi
MLC1581262543,Genérica,0.0,5.0,4.0,Genérica
MLC1581442548,,,,0.0,Camara
MLC1581467588,,,,0.0,Camara
MLC1582033099,,2.0,1.0,2.0,Eufy
MLC1582217245,,6.0,11.0,0.0,ATSG
MLC1582412834,,,,0.0,QP
MLC1582550519,Smart Camera,39.0,25.0,22.0,Smart Camera
MLC1582552691,Ezviz,0.0,0.0,0.0,Ezviz
MLC1582598947,,0.0,0.0,0.0,Ezviz
MLC1582675825,,,,0.0,Adget
MLC1582824821,Vision,0.0,0.0,,
MLC1582859719,,,,0.0,Dahua
MLC1583318047,Ezviz,0.0,0.0,,
MLC1583348223,Jortan,0.0,0.0,0.0,Jortan
MLC1583419561,,,,0.0,QP
MLC1583441287,Ezviz,0.0,0.0,,
MLC1583632933,,0.0,0.0,0.0,Imou
MLC1583682515,Imou,0.0,1.0,0.0,Imou
MLC1583683095,Ezviz,0.0,0.0,0.0,Ezviz
MLC1583738273,iCSee,1.0,0.0,0.0,iCSee
MLC1583739863,Ezviz,0.0,0.0,,
MLC1583743355,EshopAngie,0.0,0.0,,
MLC1583756381,EshopAngie,0.0,1.0,,
MLC1583866851,,,,0.0,ABC
MLC1583981827,,0.0,0.0,0.0,Ezviz
MLC1584264723,tereparochile,0.0,0.0,,
MLC1584319861,,,,0.0,Anran
MLC1584409435,,,,0.0,ATSG
MLC1584426583,,3.0,2.0,1.0,Genérica
MLC1584556541,,,,0.0,WiFI Smart Camera
MLC1584584415,Bisutime,4.0,1.0,2.0,Bisutime
MLC1584586947,,,,0.0,Hikvision
MLC1584589735,,,,0.0,Hikvision
MLC1584615631,Hikvision,7.0,7.0,6.0,Hikvision
MLC1584637901,Nexxt,0.0,0.0,0.0,Nexxt
MLC1584654463,Hikvision,1.0,3.0,6.0,Hikvision
MLC1584654753,Hikvision,34.0,21.0,26.0,Hikvision
MLC1584665315,,,,0.0,Camara
MLC1584689269,,,,0.0,Nexxt
MLC1584689947,Ezviz,1.0,0.0,1.0,Ezviz
MLC1584693417,Hikvision,0.0,0.0,,
MLC1584705933,Hikvision,1.0,0.0,0.0,Hikvision
MLC1584725822,,,,0.0,NOTWAIT
MLC1584761449,,0.0,0.0,0.0,Jortan
MLC1584777669,Genérica,0.0,0.0,,
MLC1584807459,Hikvision,1.0,0.0,0.0,Hikvision
MLC1584820649,,,,0.0,Hikvision
MLC1584820659,,,,0.0,Hikvision
MLC1584826385,,1.0,0.0,,
MLC1585015187,,,,0.0,Yoosee
MLC1585121351,Xiaomi,4.0,0.0,0.0,Xiaomi
MLC1585145059,,1.0,2.0,0.0,Bazuca
MLC1585150625,,1.0,0.0,,
MLC1585150627,,,,1.0,Camara
MLC1585151109,,,,0.0,IP Camara
MLC1585162095,Bivena,0.0,0.0,,
MLC1585237847,,0.0,1.0,1.0,Xiaomi
MLC1585253987,,,,0.0,SecTec
MLC1585641421,,2.0,8.0,15.0,Dadá
MLC1585670963,,0.0,0.0,,
MLC1585807091,,,,0.0,Adget
MLC1586234297,,0.0,1.0,1.0,Mangocargo
MLC1586312334,,,,0.0,Camara
MLC1586313827,,,,0.0,Lernen
MLC1586399663,,9.0,11.0,10.0,Genérica
MLC1586590279,,,,0.0,Mangocargo
MLC1586645103,Ezviz,6.0,5.0,6.0,Ezviz
MLC1586709431,Ezviz,22.0,1.0,1.0,Ezviz
MLC1586756599,,,,0.0,Hikvision
MLC1586759985,Ezviz,5.0,1.0,1.0,Ezviz
MLC1586814043,,17.0,11.0,12.0,Dmgen
MLC1586846367,,104.0,100.0,108.0,Hikvision
MLC1586878263,,,,0.0,Ezviz
MLC1586879161,,,,0.0,Hikvision
MLC1586973207,,,,0.0,Lernen
MLC1587008065,,,,0.0,Lernen
MLC1587020953,,,,0.0,Lernen
MLC1587059545,,1.0,7.0,7.0,Genérica
MLC1587071949,Aqara,2.0,11.0,11.0,Aqara
MLC1587342121,,0.0,0.0,0.0,Mangocargo
MLC1587350349,,,,0.0,Jortan
MLC1587421877,2NLF,273.0,261.0,260.0,2NLF
MLC1587689803,Ezviz,1.0,0.0,0.0,Ezviz
MLC1587702757,Hikvision,1.0,1.0,1.0,Hikvision
MLC1587910937,Ezviz,0.0,0.0,,
MLC1587928801,,1.0,1.0,0.0,Eufy
MLC1587931353,,,,4.0,Eufy
MLC1587969127,,0.0,0.0,0.0,Eufy
MLC1587979451,,0.0,3.0,2.0,Eufy
MLC1587981143,,,,0.0,Eufy
MLC1588030923,,1.0,7.0,3.0,Eufy
MLC1588032135,,,,0.0,Eufy
MLC1588100443,,5.0,1.0,1.0,Eufy
MLC1588102973,,0.0,0.0,0.0,CAMPRO
MLC1588163709,,,,0.0,Eufy
MLC1588205707,Hikvision,3.0,1.0,1.0,Hikvision
MLC1588211037,,9.0,0.0,0.0,Hikvision
MLC1588211165,Hikvision,71.0,13.0,12.0,Hikvision
MLC1588220539,,,,0.0,
MLC1588238664,,,,0.0,ESHOPANGIE
MLC1588243863,,4.0,0.0,0.0,Hikvision
MLC1588251619,Jiuling,0.0,0.0,,
MLC1588279377,,,,0.0,Genérica
MLC1588285643,,1.0,9.0,2.0,Eufy
MLC1588305095,,,,0.0,Yoosee
MLC1588308149,,0.0,0.0,0.0,Hikvision
MLC1588328401,,2.0,1.0,0.0,Genérica
MLC1588363305,,,,0.0,2NLF
MLC1588366681,Bivena,0.0,0.0,,
MLC1588374739,,,,0.0,Camara
MLC1588388903,Bellator,1.0,2.0,3.0,Bellator
MLC1588397971,,64.0,20.0,33.0,Hikvision
MLC1588478205,Hikvision,112.0,68.0,70.0,Hikvision
MLC1588523580,,,,0.0,Camara
MLC1588621139,Ezviz,0.0,0.0,,
MLC1588707889,,0.0,0.0,,
MLC1588711405,,,,0.0,Detector Movimiento
MLC1588719945,,0.0,0.0,0.0,Dahua
MLC1588719999,,0.0,0.0,,
MLC1589007497,,0.0,0.0,0.0,Mangocargo
MLC1589010321,,,,0.0,Hikvision
MLC1589060631,,58.0,21.0,24.0,Hikvision
MLC1589088563,,,,0.0,Hikvision
MLC1589138515,,37.0,1.0,44.0,Hikvision
MLC1589165443,Imou,78.0,69.0,68.0,Imou
MLC1589293897,Imou,0.0,0.0,0.0,Imou
MLC1589307537,,,,0.0,Dahua
MLC1589321163,,,,0.0,Camara
MLC1589425511,,,,0.0,Ezviz
MLC1589466011,,0.0,0.0,,
MLC1589483363,,,,0.0,Genérica
MLC1589606793,Betensh,0.0,1.0,1.0,Betensh
MLC1590086841,,,,0.0,Imou
MLC1590090961,Ezviz,1.0,0.0,0.0,Ezviz
MLC1590097397,,8.0,11.0,10.0,ACE MJ
MLC1590102919,Imou,0.0,0.0,,
MLC1590195407,,6.0,8.0,8.0,Genérica
MLC1590312689,,,,0.0,Genérica
MLC1590315521,,,,0.0,Jortan
MLC1590456729,,7.0,0.0,0.0,Smarterys
MLC1590548769,,0.0,0.0,0.0,Genérica
MLC1590604971,Ezviz,1.0,0.0,0.0,Ezviz
MLC1590695949,Jortan,1.0,1.0,0.0,Jortan
MLC1590733607,,,,0.0,Uniarch
MLC1590749575,,,,0.0,
MLC1590871649,,,,0.0,Eufy
MLC1590941659,,26.0,4.0,5.0,ProtecVision
MLC1591002153,,,,0.0,Mlab
MLC1591048435,,,,0.0,Mini Espião
MLC1591111559,,0.0,1.0,1.0,Genérica
MLC1591138601,,,,0.0,Genérica
MLC1591161291,,,,0.0,Camara
MLC1591211903,,,,0.0,
MLC1591259338,,0.0,0.0,0.0,Hikvision
MLC1591320007,,,,0.0,IRM
MLC1591322735,,,,0.0,VILLALOBOS IMPORT
MLC1591344987,,0.0,0.0,0.0,Genérica
MLC1591421787,,,,0.0,Hikvision
MLC1591430223,,,,0.0,Genérica
MLC1591911133,Eufy,16.0,43.0,42.0,Eufy
MLC1591937669,Dahua,0.0,0.0,,
MLC1591975979,,,,0.0,Eufy
MLC1591976085,Eufy,9.0,2.0,1.0,Eufy
MLC1592015561,Dahua,0.0,0.0,0.0,Dahua
MLC1592028497,,0.0,0.0,,
MLC1592182469,,16.0,2.0,2.0,ANBERX
MLC1592306412,,,,0.0,Imou
MLC1592308348,,1.0,2.0,2.0,Altiroshopping
MLC1592311951,,,,0.0,ANBERX
MLC1592334785,,2.0,1.0,1.0,Auto tracking
MLC1592475935,,,,1.0,Genérica
MLC1592608833,Genérica,14.0,55.0,59.0,Genérica
MLC1592608865,Camara,7.0,13.0,13.0,Camara
MLC1592614657,,,,2.0,Hikvision
MLC1592649721,,,,0.0,Hikvision
MLC1592674003,IRM,0.0,0.0,,
MLC1592771157,,0.0,0.0,0.0,Generic
MLC1592808995,,,,0.0,TP-Link
MLC1593071773,Eufy,32.0,115.0,109.0,Eufy
MLC1593219107,,0.0,0.0,,
MLC1593306367,,,,0.0,Genérica
MLC1593678827,Hikvision,2.0,1.0,0.0,Hikvision
MLC1593690949,,0.0,0.0,0.0,Yoosee
MLC1593709778,,0.0,1.0,1.0,as import
MLC1593873991,,,,0.0,Ation
MLC1593887165,,,,0.0,SecTec
MLC1594115387,,0.0,1.0,1.0,Genérica
